./specifications/allocator/AllocatorImplementation_proof.tla	ok	AllocatorImplementation_proof	11 units
./specifications/allocator/AllocatorRefinement.tla	ok	AllocatorRefinement	3 units
./specifications/allocator/SchedulingAllocator.tla	ok	SchedulingAllocator	32 units
./specifications/allocator/SchedulingAllocator_proof.tla	ok	SchedulingAllocator_proof	13 units
./specifications/allocator/SimpleAllocator.tla	ok	SimpleAllocator	24 units
./specifications/allocator/SimpleAllocator_proof.tla	ok	SimpleAllocator_proof	3 units
./specifications/barriers/APBarrier.tla	ok	APBarrier	4 units
./specifications/barriers/Barrier.tla	ok	Barrier	11 units
./specifications/barriers/Barriers.tla	ok	Barriers	49 units
./specifications/bcastByz/bcastByz.tla	ok	bcastByz	44 units
./specifications/bcastFolklore/APbcastFolklore.tla	ok	APbcastFolklore	3 units
./specifications/bcastFolklore/bcastFolklore.tla	ok	bcastFolklore	23 units
./specifications/bosco/APbosco.tla	ok	APbosco	3 units
./specifications/bosco/bosco.tla	ok	bosco	35 units
./specifications/braf/BufferedRandomAccessFile.tla	ok	BufferedRandomAccessFile	41 units
./specifications/btree/btree.tla	ok	btree	42 units
./specifications/btree/kvstore.tla	ok	kvstore	20 units
./specifications/byihive/VoucherCancel.tla	ok	VoucherCancel	23 units
./specifications/byihive/VoucherIssue.tla	ok	VoucherIssue	23 units
./specifications/byihive/VoucherLifeCycle.tla	ok	VoucherLifeCycle	12 units
./specifications/byihive/VoucherLifeCycle_proof.tla	ok	VoucherLifeCycle_proof	2 units
./specifications/byihive/VoucherRedeem.tla	ok	VoucherRedeem	23 units
./specifications/byihive/VoucherTransfer.tla	ok	VoucherTransfer	23 units
./specifications/byzpaxos/BPConProof.tla	ok	BPConProof	81 units
./specifications/byzpaxos/Consensus.tla	ok	Consensus	16 units
./specifications/byzpaxos/PConProof.tla	ok	PConProof	37 units
./specifications/byzpaxos/VoteProof.tla	ok	VoteProof	48 units
./specifications/c1cs/APc1cs.tla	ok	APc1cs	6 units
./specifications/c1cs/c1cs.tla	ok	c1cs	26 units
./specifications/cbc_max/cbc_max.tla	ok	cbc_max	29 units
./specifications/cf1s-folklore/APcf1s_folklore.tla	ok	APcf1s_folklore	3 units
./specifications/cf1s-folklore/cf1s_folklore.tla	ok	cf1s_folklore	18 units
./specifications/chang_roberts/APChangRoberts.tla	ok	APChangRoberts	5 units
./specifications/chang_roberts/ChangRoberts.tla	ok	ChangRoberts	18 units
./specifications/chang_roberts/MCChangRoberts.tla	ok	MCChangRoberts	5 units
./specifications/dag-consensus/BlockDag.tla	ok	BlockDag	14 units
./specifications/dag-consensus/BlockDagTest.tla	ok	BlockDagTest	18 units
./specifications/dag-consensus/Digraph.tla	ok	Digraph	7 units
./specifications/dag-consensus/Sailfish.tla	ok	Sailfish	17 units
./specifications/dag-consensus/TLCSailfish1.tla	ok	TLCSailfish1	18 units
./specifications/dag-consensus/TLCSailfish2.tla	ok	TLCSailfish2	15 units
./specifications/dag-consensus/Utils.tla	ok	Utils	2 units
./specifications/detector_chan96/Age_Channel.tla	ok	Age_Channel	9 units
./specifications/detector_chan96/EPFailureDetector.tla	ok	EPFailureDetector	12 units
./specifications/detector_chan96/EnvironmentController.tla	ok	EnvironmentController	30 units
./specifications/dijkstra-mutex/DijkstraMutex.tla	ok	DijkstraMutex	27 units
./specifications/dijkstra-mutex/DijkstraMutex.toolbox/LSpec-model/DijkstraMutex.tla	ok	DijkstraMutex	27 units
./specifications/dijkstra-mutex/DijkstraMutex.toolbox/LSpec-model/MC.tla	ok	MC	5 units
./specifications/dijkstra-mutex/DijkstraMutex.toolbox/Safety-4-processors/DijkstraMutex.tla	ok	DijkstraMutex	27 units
./specifications/dijkstra-mutex/DijkstraMutex.toolbox/Safety-4-processors/MC.tla	ok	MC	4 units
./specifications/diskpaxos/DiskSynod.tla	ok	DiskSynod	20 units
./specifications/diskpaxos/HDiskSynod.tla	ok	HDiskSynod	14 units
./specifications/diskpaxos/MC_HDiskSynod.tla	ok	MC_HDiskSynod	3 units
